firm,indicator,category,pol,pay
E05153,脱炭素/温室効果ガス,nonfin,1,0
E05153,非財務指標,nonfin,0,1
E05153,顧客満足度,nonfin,1,0
E05155,ROE,ratio,1,0
E05155,営業利益率,ratio,0,1
E05162,ESG外部評価,nonfin,0,1
E05162,ROE,ratio,1,0
E05162,営業利益率,ratio,1,1
E05162,売上高,acc,1,1
E05162,脱炭素/温室効果ガス,nonfin,0,1
E05162,非財務指標,nonfin,0,1
E05163,サステナビリティ,nonfin,1,0
E05163,営業利益,acc,1,0
E05163,売上高,acc,1,1
E05163,売上高比,ratio,1,0
E05168,TSR,stock,0,1
E05168,サステナビリティ,nonfin,0,1
E05168,営業利益,acc,1,1
E05168,売上高,acc,1,1
E05168,女性管理職比率,nonfin,0,1
E05169,経常利益,acc,0,1
E05169,経常利益率,ratio,1,0
E05169,脱炭素/温室効果ガス,nonfin,1,0
E05173,ROS,ratio,1,0
E05173,エンゲージメント,nonfin,1,0
E05173,キャッシュフロー,acc,1,0
E05173,利益率,ratio,1,0
E05173,営業利益,acc,1,0
E05173,売上高,acc,1,0
E05173,経常利益,acc,0,1
E05173,経常利益率,ratio,1,0
E05173,配当性向,stock,1,0
E05182,D/Eレシオ,ratio,1,0
E05182,ROE,ratio,1,0
E05182,利益率,ratio,1,0
E05182,営業利益,acc,1,1
E05182,売上高,acc,1,0
E05182,株主還元率,stock,1,0
E05183,ROE,ratio,1,0
E05183,営業利益,acc,1,1
E05183,営業利益率,ratio,1,0
E05183,当期純利益,acc,0,1
E05183,経常利益,acc,0,1
E05187,ROIC,ratio,1,0
E05187,WACC,ratio,1,0
E05187,サステナビリティ,nonfin,1,0
E05187,営業利益,acc,1,0
E05187,売上収益,acc,1,0
E05187,税引前利益,acc,0,1
E05191,ESG,nonfin,0,1
E05191,ROE,ratio,1,0
E05191,営業利益,acc,1,1
E05191,営業利益率,ratio,1,0
E05191,売上高,acc,1,0
E05199,EBITDA,acc,0,1
E05199,サステナビリティ,nonfin,1,0
E05199,営業利益,acc,1,1
E05199,売上収益,acc,1,0
E05205,エンゲージメント,nonfin,1,0
E05205,営業利益,acc,0,1
E05205,女性管理職比率,nonfin,1,0
E05205,株主還元率,stock,1,0
E05205,顧客満足度,nonfin,1,0
E05206,Non-GAAP営業利益,acc,1,1
E05206,営業利益,acc,0,1
E05206,当期純利益,acc,1,0
E05215,EBITDA,acc,1,0
E05215,ROE,ratio,1,0
E05215,エンゲージメント,nonfin,1,0
E05215,営業利益,acc,1,1
E05215,営業利益率,ratio,1,0
E05215,売上高,acc,1,1
E05215,売上高比,ratio,1,0
E05219,キャッシュフロー,acc,1,0
E05219,利益率,ratio,1,0
E05219,売上高,acc,1,0
E05219,当期純利益,acc,0,1
E05232,ROE,ratio,1,1
E05232,利益率,ratio,1,0
E05232,当期純利益,acc,0,1
E05232,当期純利益率,ratio,1,1
E05232,配当性向,stock,0,1
E05236,ROE,ratio,1,0
E05236,売上高,acc,1,1
E05236,当期純利益,acc,0,1
E05236,当期純利益率,ratio,1,0
E05236,経常利益,acc,0,1
E05238,ROE,ratio,1,0
E05238,当期純利益,acc,0,1
E05238,経常利益率,ratio,1,0
E05239,ESG,nonfin,1,0
E05239,ROE,ratio,1,0
E05239,SDGs,nonfin,1,0
E05239,サステナビリティ,nonfin,1,0
E05239,営業利益,acc,1,1
E05239,売上高,acc,1,0
E05239,配当性向,stock,1,0
E05242,ROE,ratio,1,1
E05242,キャッシュフロー,acc,1,0
E05242,営業利益,acc,1,1
E05242,時価総額,stock,1,0
E05264,ROE,ratio,1,0
E05264,サステナビリティ,nonfin,1,0
E05264,利益率,ratio,1,0
E05264,営業利益,acc,1,0
E05264,営業収益,acc,0,1
E05264,売上高,acc,1,0
E05264,経常利益,acc,0,1
E05264,自己資本比率,ratio,1,0
E05268,営業利益,acc,0,1
E05268,売上高,acc,1,0
E05274,ROE,ratio,1,0
E05274,営業利益,acc,1,0
E05274,経常利益,acc,0,1
E05278,売上高,acc,1,0
E05278,経常利益率,ratio,1,1
E05282,EPS,acc,1,1
E05282,営業利益,acc,1,1
E05282,営業利益率,ratio,1,0
E05282,売上高,acc,1,0
E05299,サステナビリティ,nonfin,1,0
E05299,リスクマネジメント,nonfin,1,0
E05299,営業利益,acc,1,0
E05299,売上高,acc,1,1
E05299,当期純利益,acc,1,0
E05304,ROE,ratio,1,1
E05304,キャッシュフロー,acc,1,0
E05304,サステナビリティ,nonfin,1,1
E05304,営業利益,acc,1,1
E05304,営業利益率,ratio,1,1
E05304,売上収益,acc,1,0
E05304,当期純利益,acc,0,1
E05304,配当性向,stock,1,0
E05306,ROE,ratio,1,0
E05306,SDGs,nonfin,1,0
E05306,サステナビリティ,nonfin,1,0
E05306,営業利益,acc,1,1
E05306,営業利益率,ratio,1,0
E05306,売上高,acc,1,1
E05306,当期純利益,acc,0,1
E05306,配当性向,stock,1,0
E05307,DOE,stock,1,0
E05307,売上高,acc,0,1
E05307,定性評価,nonfin,0,1
E05307,当期純利益,acc,0,1
E05307,経常利益,acc,0,1
E05309,ROE,ratio,1,0
E05309,サステナビリティ,nonfin,1,0
E05309,営業利益,acc,0,1
E05309,経常利益率,ratio,1,0
E05309,脱炭素/温室効果ガス,nonfin,1,0
E05310,EPS,acc,0,1
E05310,ROE,ratio,1,1
E05310,TSR,stock,0,1
E05310,エンゲージメント,nonfin,0,1
E05310,利益率,ratio,0,1
E05310,営業利益,acc,1,1
E05310,営業利益率,ratio,1,1
E05310,売上高,acc,1,1
E05310,時価総額,stock,0,1
E05310,非財務指標,nonfin,0,1
E05312,ROE,ratio,1,1
E05312,エンゲージメント,nonfin,1,0
E05312,サステナビリティ,nonfin,1,1
E05312,利益率,ratio,1,0
E05312,営業利益,acc,0,1
E05312,営業利益率,ratio,1,0
E05312,売上高,acc,1,0
E05312,当期純利益,acc,1,0
E05312,非財務目標,nonfin,1,1
E05313,ESG,nonfin,1,0
E05313,サステナビリティ,nonfin,1,0
E05313,営業利益,acc,1,0
E05313,売上総利益,acc,1,0
E05313,売上高,acc,1,0
E05313,当期純利益,acc,1,0
E05313,経常利益,acc,1,1
E05314,DOE,stock,1,1
E05314,ESG外部評価,nonfin,1,0
E05314,ROE,ratio,1,0
E05314,キャッシュフロー,acc,1,0
E05314,営業利益,acc,0,1
E05314,当期純利益,acc,1,1
E05314,経常利益,acc,0,1
E05314,脱炭素/温室効果ガス,nonfin,1,0
E05317,営業利益,acc,1,1
E05317,売上高,acc,1,0
E05320,キャッシュフロー,acc,1,0
E05320,営業利益,acc,0,1
E05326,営業利益,acc,1,0
E05326,売上高,acc,1,0
E05326,当期純利益率,ratio,1,0
E05326,経常利益,acc,1,1
E05332,ROE,ratio,1,1
E05332,利益率,ratio,1,0
E05332,営業利益,acc,0,1
E05332,営業利益率,ratio,1,0
E05332,売上高,acc,0,1
E05332,自己資本比率,ratio,1,0
E05332,配当性向,stock,1,0
E05346,ESG,nonfin,0,1
E05346,ROA,ratio,0,1
E05346,ROE,ratio,1,1
E05346,キャッシュフロー,acc,1,0
E05346,当期純利益,acc,1,1
E05346,株価成長率,stock,0,1
E05346,配当性向,stock,1,0
E05350,ROE,ratio,1,0
E05350,営業利益,acc,1,1
E05350,営業利益率,ratio,1,0
E05350,売上収益,acc,1,0
E05350,自己資本比率,ratio,1,0
E05350,配当性向,stock,1,0
E05356,営業利益,acc,0,1
E05356,営業利益率,ratio,1,0
E05356,売上高,acc,1,0
E05356,当期純利益,acc,0,1
E05361,ROE,ratio,1,0
E05361,ROIC,ratio,1,0
E05361,キャッシュフロー,acc,1,0
E05361,営業利益,acc,1,0
E05361,営業利益率,ratio,1,0
E05361,売上高,acc,1,1
E05361,経常利益,acc,0,1
E05361,自己資本比率,ratio,1,0
E05361,配当性向,stock,1,0
E05361,非財務目標,nonfin,1,0
E05368,EPS,acc,1,0
E05368,ESG,nonfin,1,0
E05368,ESG外部評価,nonfin,1,0
E05368,ROE,ratio,1,0
E05368,営業利益,acc,1,1
E05368,営業利益率,ratio,1,0
E05368,売上高,acc,1,1
E05368,配当性向,stock,1,0
E05381,EBITDA,acc,1,1
E05381,ROA,ratio,1,0
E05381,ROE,ratio,1,1
E05381,売上高,acc,0,1
E05381,当期純利益,acc,0,1
E05400,営業利益,acc,0,1
E05400,営業利益率,ratio,1,1
E05400,売上高,acc,1,1
E05400,当期純利益,acc,1,1
E05400,経常利益,acc,0,1
E05407,DOE,stock,1,0
E05407,ROE,ratio,1,0
E05407,サステナビリティ,nonfin,1,0
E05407,営業利益,acc,0,1
E05407,配当性向,stock,1,0
E05410,ESG,nonfin,1,0
E05410,ROE,ratio,1,0
E05410,サステナビリティ,nonfin,1,0
E05410,営業利益,acc,1,1
E05410,売上総利益,acc,1,0
E05410,当期純利益,acc,1,1
E05410,経常利益,acc,0,1
E05411,利益率,ratio,1,0
E05411,売上収益,acc,0,1
E05413,EBITDA,acc,1,1
E05413,ROIC,ratio,1,1
E05413,TSR,stock,0,1
E05413,キャッシュフロー,acc,1,0
E05413,サステナビリティ,nonfin,1,0
E05413,売上高,acc,0,1
E05413,売上高比,ratio,1,0
E05413,当期純利益,acc,0,1
E05413,株価成長率,stock,0,1
E05425,ROE,ratio,1,0
E05425,キャッシュフロー,acc,1,0
E05425,営業利益,acc,0,1
E05425,当期純利益,acc,0,1
E05425,当期純利益率,ratio,1,0
E05426,PBR,stock,0,1
E05426,ROA,ratio,1,1
E05426,ROE,ratio,1,1
E05426,TSR,stock,0,1
E05426,サステナビリティ,nonfin,0,1
E05426,売上総利益,acc,0,1
E05426,当期純利益,acc,0,1
E05426,経常利益,acc,0,1
E05426,自己資本比率,ratio,1,0
E05438,ROA,ratio,0,1
E05438,ROE,ratio,0,1
E05438,定性評価,nonfin,0,1
E05438,経常利益,acc,0,1
E05438,自己資本比率,ratio,0,1
E05438,非財務目標,nonfin,1,0
E05450,ROE,ratio,1,0
E05450,営業利益,acc,0,1
E05456,ROE,ratio,1,0
E05456,ROIC,ratio,1,0
E05456,キャッシュフロー,acc,1,0
E05456,営業利益,acc,1,0
E05456,営業利益率,ratio,1,0
E05456,売上高,acc,1,0
E05456,当期純利益,acc,0,1
E05456,当期純利益率,ratio,1,0
E05458,DOE,stock,1,0
E05458,営業利益,acc,1,0
E05458,売上高,acc,1,1
E05458,当期純利益,acc,1,0
E05458,時価総額,stock,0,1
E05458,経常利益,acc,1,1
E05458,配当性向,stock,1,0
E05460,EPS,acc,1,0
E05460,ROE,ratio,1,0
E05460,営業利益,acc,1,1
E05460,売上収益,acc,1,1
E05460,定性評価,nonfin,0,1
E05460,当期純利益,acc,0,1
E05462,ROA,ratio,0,1
E05462,SDGs,nonfin,1,0
E05462,エンゲージメント,nonfin,0,1
E05462,サステナビリティ,nonfin,1,0
E05462,当期純利益,acc,0,1
E05462,非財務指標,nonfin,0,1
E05462,非財務目標,nonfin,1,0
E05463,営業利益,acc,0,1
E05463,営業利益率,ratio,1,1
E05463,売上収益,acc,1,1
E05466,受注高,nonfin,0,1
E05466,営業利益,acc,0,1
E05466,売上総利益,acc,0,1
E05466,売上高,acc,1,1
E05466,当期純利益,acc,0,1
E05466,経常利益,acc,1,0
E05466,経常利益率,ratio,1,0
E05471,DOE,stock,1,0
E05471,EBITDA,acc,1,0
E05471,ROE,ratio,1,0
E05471,営業利益,acc,1,1
E05471,営業利益率,ratio,0,1
E05471,売上高,acc,1,0
E05471,当期純利益,acc,0,1
E05476,キャッシュフロー,acc,1,1
E05476,サステナビリティ,nonfin,1,0
E05476,営業利益,acc,1,1
E05476,売上収益,acc,1,1
E05476,当期純利益,acc,0,1
E05476,脱炭素/温室効果ガス,nonfin,1,0
E05480,ESG,nonfin,0,1
E05480,ROE,ratio,1,1
E05480,エンゲージメント,nonfin,0,1
E05480,営業利益,acc,1,1
E05480,営業利益率,ratio,1,0
E05480,売上収益,acc,1,0
E05480,売上総利益率,ratio,1,0
E05480,売上高,acc,1,1
E05480,売上高成長率,acc,1,0
E05480,時価総額,stock,0,1
E05492,ROE,ratio,1,0
E05492,当期純利益,acc,0,1
E05492,自己資本比率,ratio,1,0
E05493,ROE,ratio,1,0
E05493,ROIC,ratio,1,0
E05493,営業利益,acc,1,1
E05493,営業利益率,ratio,1,0
E05493,売上高,acc,1,0
E05498,EBITDA,acc,1,0
E05498,ROE,ratio,1,0
E05498,サステナビリティ,nonfin,1,0
E05498,営業利益,acc,1,1
E05498,売上高,acc,1,0
E05498,自己資本比率,ratio,1,0
E05504,SDGs,nonfin,1,0
E05504,利益率,ratio,1,0
E05504,営業利益,acc,0,1
E05504,売上高,acc,0,1
E05504,当期純利益,acc,0,1
E05504,経常利益,acc,0,1
E05504,経常利益率,ratio,1,0
E05505,DOE,stock,1,0
E05505,ROE,ratio,1,0
E05505,利益率,ratio,1,0
E05505,営業利益,acc,1,1
E05505,営業利益率,ratio,1,0
E05505,売上高,acc,1,0
E05505,時価総額,stock,1,0
E05514,ESG,nonfin,1,0
E05514,ROE,ratio,1,1
E05514,SDGs,nonfin,1,0
E05514,リスクマネジメント,nonfin,1,0
E05514,営業利益,acc,1,1
E05514,売上高,acc,1,1
E05514,当期純利益,acc,0,1
E05516,営業利益率,ratio,1,0
E05516,経常利益,acc,0,1
E05517,EBITDA,acc,1,1
E05517,キャッシュフロー,acc,1,0
E05517,サステナビリティ,nonfin,1,0
E05517,自己資本比率,ratio,1,0
E05521,経常利益,acc,1,1
E05528,ESG,nonfin,1,0
E05528,エンゲージメント,nonfin,1,0
E05528,経常利益,acc,0,1
E05533,DOE,stock,1,0
E05533,ROE,ratio,1,0
E05533,営業利益,acc,1,1
E05539,サステナビリティ,nonfin,1,0
E05539,営業利益,acc,0,1
E05545,ROE,ratio,1,0
E05545,売上高,acc,1,1
E05545,経常利益,acc,0,1
E05545,経常利益率,ratio,1,0
E05545,顧客満足度,nonfin,0,1
E05550,サステナビリティ,nonfin,1,0
E05550,営業利益,acc,1,0
E05550,売上高,acc,1,0
E05550,売上高比,ratio,1,0
E05550,当期純利益,acc,1,1
E05550,経常利益,acc,1,1
E05550,自己資本比率,ratio,1,0
E05553,営業利益,acc,1,1
E05553,営業利益率,ratio,1,0
E05553,売上高,acc,1,0
E05553,当期純利益,acc,1,0
E05553,自己資本比率,ratio,1,0
E05555,サステナビリティ,nonfin,1,0
E05555,営業利益,acc,1,0
E05555,売上収益,acc,1,0
E05555,税引前利益,acc,0,1
E05555,経常利益,acc,0,1
E05555,配当性向,stock,1,0
E05561,サステナビリティ,nonfin,1,0
E05561,売上高,acc,0,1
E05561,定性評価,nonfin,0,1
E05561,当期純利益,acc,0,1
E05563,EBITDA,acc,0,1
E05563,ROE,ratio,1,0
E05563,サステナビリティ,nonfin,1,0
E05563,営業利益,acc,0,1
E05563,営業利益率,ratio,1,0
E05563,限界利益率,ratio,1,0
E05576,利益率,ratio,1,0
E05576,営業利益,acc,0,1
E05578,営業利益率,ratio,1,1
E05579,ROE,ratio,1,0
E05579,利益率,ratio,1,0
E05579,営業利益,acc,1,1
E05579,売上高,acc,1,0
E05579,当期純利益,acc,1,0
E05584,営業利益,acc,1,1
E05584,営業利益率,ratio,1,0
E05584,売上総利益率,ratio,1,0
E05584,売上高,acc,1,1
E05592,EPS,acc,1,0
E05592,売上高,acc,0,1
E05617,EBITDA,acc,1,0
E05617,ROE,ratio,0,1
E05617,営業利益,acc,0,1
E05617,売上高,acc,1,1
E05617,当期純利益,acc,0,1
E05623,ROE,ratio,1,0
E05623,営業利益,acc,1,1
E05623,売上高,acc,1,1
E05625,ESG,nonfin,0,1
E05625,PBR,stock,1,0
E05625,ROE,ratio,1,0
E05625,ROI,ratio,1,0
E05625,TSR,stock,0,1
E05625,WACC,ratio,1,0
E05625,エンゲージメント,nonfin,1,0
E05625,利益率,ratio,1,0
E05625,営業利益,acc,1,0
E05625,営業利益率,ratio,1,0
E05625,売上総利益,acc,1,0
E05625,売上高,acc,1,0
E05625,女性役員比率,nonfin,0,1
E05625,女性管理職比率,nonfin,0,1
E05625,当期純利益,acc,1,1
E05625,脱炭素/温室効果ガス,nonfin,0,1
E05625,配当性向,stock,1,0
E05625,非財務指標,nonfin,0,1
E05627,営業利益,acc,1,1
E05627,売上高,acc,1,1
E05627,経常利益,acc,1,0
E05629,リスクマネジメント,nonfin,1,0
E05629,営業利益,acc,1,0
E05629,売上高,acc,1,1
E05629,経常利益,acc,1,1
E05640,EPS,acc,1,0
E05640,ROE,ratio,1,0
E05640,営業利益,acc,1,0
E05640,売上総利益,acc,1,0
E05640,売上総利益率,ratio,1,0
E05640,売上高,acc,1,0
E05640,当期純利益,acc,1,1
E05640,経常利益,acc,1,1
E05640,配当性向,stock,1,0
E05643,EPS,acc,1,0
E05643,ROIC,ratio,1,0
E05643,WACC,ratio,1,0
E05643,エンゲージメント,nonfin,1,0
E05643,サステナビリティ,nonfin,1,0
E05643,事業利益,acc,1,0
E05643,利益率,ratio,1,0
E05643,営業利益,acc,1,1
E05643,営業利益率,ratio,1,0
E05643,売上総利益,acc,1,0
E05643,売上高,acc,1,1
E05643,当期純利益,acc,0,1
E05643,経常利益,acc,0,1
E05643,配当性向,stock,1,0
E05647,売上高,acc,1,0
E05647,経常利益,acc,1,1
E05647,経常利益率,ratio,1,0
E05648,EPS,acc,0,1
E05648,エンゲージメント,nonfin,1,0
E05648,営業利益,acc,0,1
E05648,売上高,acc,1,1
E05648,経常利益,acc,1,0
E05648,経常利益率,ratio,1,0
E05659,サステナビリティ,nonfin,1,0
E05659,売上高,acc,1,0
E05659,経常利益,acc,1,1
E05663,DOE,stock,1,0
E05663,ROE,ratio,1,0
E05663,TSR,stock,0,1
E05663,サステナビリティ,nonfin,1,0
E05663,営業利益,acc,1,1
E05663,売上総利益,acc,1,0
E05663,売上高,acc,1,1
E05663,当期純利益,acc,1,1
E05663,株価成長率,stock,0,1
E05663,脱炭素/温室効果ガス,nonfin,1,0
E05663,調整後利益額,acc,0,1
E05665,ROE,ratio,1,0
E05665,ROIC,ratio,1,0
E05665,経常利益,acc,1,1
E05665,配当性向,stock,1,0
E05677,EBITDA,acc,1,0
E05677,営業利益,acc,1,1
E05677,売上高,acc,1,1
E05677,当期純利益,acc,0,1
E05678,サステナビリティ,nonfin,1,0
E05678,リスクマネジメント,nonfin,1,0
E05678,営業利益,acc,0,1
E05678,売上高,acc,1,1
E05678,当期純利益,acc,0,1
E05679,PBR,stock,1,0
E05679,ROIC,ratio,1,0
E05679,TSR,stock,0,1
E05679,営業収益,acc,1,0
E05679,売上高,acc,1,1
E05679,株価成長率,stock,0,1
E05679,経常利益,acc,1,1
E05686,EBITDA,acc,1,0
E05686,EPS,acc,1,0
E05686,営業利益,acc,1,1
E05686,売上収益,acc,1,0
E05686,当期純利益,acc,1,0
E05686,非財務指標,nonfin,1,0
E05688,DOE,stock,1,0
E05688,EBITDA,acc,1,0
E05688,ROE,ratio,1,0
E05688,営業利益,acc,0,1
E05688,売上高,acc,1,1
E05688,定性評価,nonfin,0,1
E05695,エンゲージメント,nonfin,0,1
E05695,営業利益,acc,1,1
E05695,営業利益率,ratio,1,0
E05695,売上収益,acc,1,0
E05695,売上高,acc,1,0
E05695,配当性向,stock,1,0
E05695,非財務指標,nonfin,0,1
E05698,EPS,acc,1,0
E05698,エンゲージメント,nonfin,1,0
E05698,営業利益,acc,1,0
E05698,売上総利益,acc,1,0
E05698,売上高,acc,1,0
E05698,当期純利益,acc,1,1
E05698,配当性向,stock,1,0
E05699,EBITDA,acc,1,0
E05699,営業利益,acc,0,1
E05699,売上収益,acc,1,0
E05699,売上高,acc,1,0
E05699,配当性向,stock,1,0
E05706,ESG,nonfin,1,0
E05706,ROE,ratio,1,1
E05706,サステナビリティ,nonfin,1,0
E05706,営業利益,acc,1,1
E05706,売上高,acc,1,1
E05706,当期純利益,acc,1,0
E05706,脱炭素/温室効果ガス,nonfin,1,0
E05714,ROE,ratio,1,1
E05714,TSR,stock,0,1
E05714,エンゲージメント,nonfin,0,1
E05714,サステナビリティ,nonfin,0,1
E05714,修正純利益,acc,1,1
E05714,定性評価,nonfin,0,1
E05714,当期純利益,acc,1,0
E05714,税引前利益,acc,0,1
E05716,EBITDA,acc,1,0
E05716,EVA,acc,1,0
E05716,ROIC,ratio,1,0
E05716,WACC,ratio,1,0
E05716,売上総利益率,ratio,1,0
E05716,売上高,acc,1,1
E05716,時価総額,stock,1,1
E05717,営業利益率,ratio,1,0
E05717,当期純利益,acc,0,1
E05725,DOE,stock,1,0
E05725,EBITA,acc,1,0
E05725,EBITDA,acc,1,0
E05725,EPS,acc,1,0
E05725,ESG,nonfin,1,1
E05725,ESG外部評価,nonfin,0,1
E05725,PBR,stock,1,0
E05725,PER,stock,1,0
E05725,ROA,ratio,1,0
E05725,ROE,ratio,1,0
E05725,キャッシュフロー,acc,1,0
E05725,サステナビリティ,nonfin,1,0
E05725,営業利益,acc,1,1
E05725,営業利益率,ratio,1,0
E05725,売上総利益,acc,1,0
E05725,売上総利益率,ratio,1,0
E05725,売上高,acc,1,0
E05725,当期純利益,acc,1,0
E05725,当期純利益率,ratio,1,0
E05725,時価総額,stock,1,0
E05725,株主還元率,stock,1,0
E05725,株価成長率,stock,0,1
E05725,経常利益,acc,1,0
E05725,経常利益率,ratio,1,0
E05725,自己資本比率,ratio,1,0
E05725,配当性向,stock,1,0
E05727,ROE,ratio,1,0
E05727,ROI,ratio,1,0
E05727,エンゲージメント,nonfin,1,0
E05727,営業利益,acc,1,1
E05727,営業利益率,ratio,1,0
E05727,売上収益,acc,1,1
E05727,売上総利益,acc,1,0
E05727,売上総利益率,ratio,1,0
E05727,当期純利益,acc,1,0
E05729,PBR,stock,1,0
E05729,ROE,ratio,1,0
E05729,SDGs,nonfin,1,0
E05729,営業利益,acc,0,1
E05729,売上高,acc,1,0
E05729,当期純利益,acc,0,1
E05729,経常利益率,ratio,1,0
E05736,営業利益,acc,0,1
E05736,営業利益率,ratio,1,0
E05736,売上総利益率,ratio,1,0
E05736,売上高,acc,1,0
E05736,当期純利益,acc,0,1
E05739,DJSI,nonfin,0,1
E05739,EPS,acc,1,1
E05739,ROE,ratio,1,0
E05739,ROIC,ratio,1,0
E05739,TSR,stock,0,1
E05739,エンゲージメント,nonfin,1,0
E05739,サステナビリティ,nonfin,1,0
E05739,事業利益,acc,1,0
E05739,営業利益,acc,1,1
E05739,営業利益率,ratio,1,0
E05739,売上高,acc,1,1
E05739,株主還元率,stock,1,0
E05739,非財務指標,nonfin,0,1
E06141,ESG,nonfin,1,1
E06141,ESG外部評価,nonfin,1,0
E06141,ROE,ratio,0,1
E06141,TSR,stock,0,1
E06141,エンゲージメント,nonfin,1,1
E06141,サステナビリティ,nonfin,1,1
E06141,フリーキャッシュフロー,acc,0,1
